code;name;country_id;icao
RDO;Radom Airport;PL;EPRA
RDE;Merdey;ID;WASM
RDR;Grand Forks AFB;US;KRDR
RBX;Rumbek;SS;HSMK
RDZ;Marcillac Airport;FR;LFCR
KEW;Keewaywin;CA;CPV8
DTW;Detroit Metropolitan Wayne County Airport;US;KDTW
DUA;Eaker;US;KDUA
DUB;Dublin Airport;IE;EIDW
DUC;Halliburton Field;US;KDUC
DUD;Dunedin International Airport;NZ;NZDN
DUG;Bisbee-Douglas International;US;KDUG
DUJ;Du Bois-Jefferson County;US;KDUJ
DUK;Dukuduk;ZA;FADK
REB;Rechlin;DE;EDAX
RCB;Richards Bay Airport;ZA;FARB
RCH;Riohacha Airport;CO;SKRH
RCO;Saint Agnant;FR;LFDN
RCS;Rochester;GB;EGTO
RDD;Redding Municipal Airport;US;KRDD
RDM;Roberts Field Redmond Municipal Airport;US;KRDM
RDP;Kazi Nazrul Islam Airport;IN;VEDG
RDS;Rincon de los Sauces;AR;SAHS
DUM;Pinang Kampai;ID;WIBD
DUQ;Duncan/Quam;CA;CAM3
DVP;Davenport Downs;AU;YDPD
DVR;Daly River;AU;YDMN
DVT;Phoenix Deer Valley Airport;US;KDVT
DWA;Dwangwa;MW;FWDW
DWB;Soalala;MG;FMNO
DWD;Dawadmi Airport;SA;OEDM
DWS;Walt Disney World;US;
MWI;Maramuni;PG;AYRM
RDT;Richard Toll;SN;GOSR
RDU;Raleigh-Durham International Airport;US;KRDU
UPR;Upiara;PG;AYUR
REC;Guararapes-Gilberto Freyre International Airport;BR;SBRF
RFD;Chicago Rockford International Airport;US;KRFD
RFA;Rafai;CF;FEGR
RFR;Rio Frio;CR;MRRF
RFK;Rollang Field;US;
RGA;Rio Grande Airport;AR;SAWE
KDJ;Ndjole-Ville;GA;FOGJ
RGH;Balurghat;IN;VEBG
RHD;Rio Hondo Airport;AR;SANR
RHG;Ruhengeri;RW;HRYU
RGR;Ranger Municipalcipal;US;F23
RGT;Japura;ID;WIPR
ABS;Abu Simbel;EG;HEBL
ALY;El Nohza;EG;HEAX
ATZ;Assiut Airport;EG;HEAT
RHA;Reykholar;IS;BIRE
BUX;Bunia;CD;FZKA
CAI;Cairo International Airport;EG;HECA
CCE;Grand Case;MF;HECP
CSE;Crested Butte;US;0CO2
CUX;Cuddihy Field;US;
RHE;Reims;FR;LFSR
RHN;Rosh Pina;NA;FYSA
DWR;Dwyer Air Base;AF;
DAK;Dakhla;EG;HEDK
DXD;Dixie;AU;YDIX
DXE;Bruce Campbell Field;US;KMBO
DXR;Danbury Municipal Airport;US;KDXR
DYA;Dysart;AU;YDYS
DYL;Doylestown;US;KDYL
DYR;Anadyr Airport;RU;UHMA
DYS;Dyess AFB;US;KDYS
DYU;Dushanbe Airport;TJ;UTDD
DYW;Daly Waters;AU;YDLW
DZA;Dzaoudzi Airport;YT;FMCZ
DZI;Codazzi;CO;
DZN;Zhezhazgan Airport;KZ;UAKD
EAB;Abbse;YE;OYAB
EAM;Nejran;SA;OENG
EAN;Phifer Field;US;KEAN
EAR;Kearney Regional Airport;US;KEAR
EAS;San Sebastian Airport;ES;LESO
EAT;Pangborn Field;US;KEAT
EAU;Eau Claire Airport;US;KEAU
EBA;Marina Di Campo Airport;IT;LIRJ
EBG;El Bagre;CO;SKEB
DZO;Santa Bernardina;UY;SUDU
KUE;Kukundu;SB;AGKU
YOH;Oxford House;CA;CYOH
DZU;Dazu;CN;ZUDZ
NAZ;Nana;SB;AGNA
MZN;Minj;PG;
PNP;Girua Airport;PG;AYGR
RHT;Alxa Right Banner;CN;ZBAR
RIA;Santa Maria Airport;BR;SBSM
RIB;Gen Buech Airport;BO;SLRI
RIZ;Rio Alzucar;PA;ZSRZ
RJA;Rajahmundry Airport;IN;VORY
RJH;Rajshahi Airport;BD;VGRJ
ASW;Aswan Airport;EG;HESN
RKR;Robert S Kerr;US;
RKC;Yreka;US;
BJE;Baleela;SD;
BVP;Bolovip;PG;
BWJ;Bawan;PG;
CHP;Circle Hot Springs;US;CHP
RKH;Rock Hill;US;KUZA
RKI;Rokot;ID;
RKO;Sipora;ID;
RKP;Aransas County;US;KRKP
EBH;El Bayadh;DZ;DAOY
EBJ;Esbjerg Airport;DK;EKEB
RKU;Kairuku;PG;AYRK
EBL;Erbil International Airport;IQ;ORER
RKV;Reykjavik International Airport;IS;BIRK
RKW;Rockwood Municipal Airport;US;KRKW
EBM;El Borma;TN;DTTR
RKZ;Peace;CN;ZURK
RLI;Reilly AHP;US;
RLO;Valle Del Conlara;AR;SAOS
ROZ;US Naval Station;ES;LERT
RPA;Rolpa;NP;VNRP
RQW;West;IQ;ORQW
RRA;Ronda;ES;
EBR;Downtown;US;
EBS;Municipal;US;KEBS
EBU;Boutheon Airport;FR;LFMH
ECA;Emmet County Airport;US;
ECG;Elizabeth City;US;KECG
ECH;Echuca;AU;YECH
ECI;Costa Esmeralda Airport;NI;MNCE
ECN;Ercan Airport;CY;LCEN
ECP;NW Florida Beaches Int;US;KECP
ECS;Mondell;US;KECS
NRL;North Ronaldsay Airport;GB;EGEN
EDD;Erldunda;AU;YERL
KWS;Kwailabesi Aerodrom;SB;AGKW
SGB;Singaua;PG;
RRG;Rodrigues Island Airport;MU;FIMR
RRN;Serra Norte;BR;
RRO;Sorrento;IT;
RSE;Rose Bay;AU;
RSG;Serra Pelada;BR;
RSI;Rio Sidra;PA;
ROP;Rota Airport;MP;PGRO
ASA;Assab International;ER;HHSB
RSL;Russell;US;KRSL
RSS;Roseires;SD;HSDZ
ROR;Airai Airport;PW;PTRO
ROU;Rousse;BG;LBRS
ROV;Platov International Airport;RU;URRP
EDE;Municipal;US;KEDE
ROW;Roswell International Air Center;US;KROW
TCP;Taba International;EG;HETB
EDG;Weide AAF;US;
ASM;Asmara International Airport;ER;HHAS
ASV;Amboseli;KE;HKAM
BXZ;Bunsil;PG;AYNS
DBM;Debra Marcos;ET;HADM
RRJ;Jacarepaguá Airport;BR;SBJR
RPN;Rosh Pina;IL;LLIB
RPR;Swami Vivekananda Airport;IN;VERP
RQA;Ruoqiang Loulan Airport;CN;ZWRQ
RRK;Rourkela;IN;VERK
RSD;South Eleuthera Airport;BS;MYER
RSK;Ransiki;ID;WASC
RUH;King Khaled International Airport;SA;OERK
RTG;Ruteng;ID;WATG
RTW;Saratov Tsentralny Airport;RU;UWSS
KLK;Kalokol;KE;HKFG
RUM;Rumjatar;NP;VNRT
RUS;Marau Sound;SB;AGGU
EDI;Edinburgh Airport;GB;EGPH
EDK;El Dorado;US;KEQA
EDL;Eldoret Airport;KE;HKEL
EDM;Les Ajoncs;FR;LFRI
EDO;Balikesir Koca Seyit Airport;TR;LTFD
EDW;Edwards AFB;US;KEDW
EED;Needles;US;KEED
EEN;Dillant-Hopkins;US;KEEN
